date,product_code,product,variant,sold_quantity,gross_price,gross_price_total
2021-05-01,A5419110203,"AQ Gamer 2","Standard Black",11,595.5711,6551.28
2021-05-01,A5419110204,"AQ Gamer 2","Plus Firey Red",4,602.9200,2411.68
2021-05-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",5,570.7578,2853.79
2021-05-01,A5419110206,"AQ Gamer 2","Plus Black",7,601.6398,4211.48
2021-05-01,A5419110207,"AQ Gamer 2","Premium Black",16,599.2302,9587.68
2021-05-01,A5419110208,"AQ Gamer 2","Premium Misty Green",9,608.4070,5475.66
2021-05-01,A5519110301,"AQ Gamer 3","Standard Firey Red",6,589.7411,3538.45
2021-05-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15,605.8642,9087.96
2021-05-01,A5519110303,"AQ Gamer 3","Standard Black",9,604.2721,5438.45
2021-05-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16,597.7704,9564.33
2021-05-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13,632.4885,8222.35
2021-05-01,A5520110306,"AQ Gamer 3","Plus Black",13,639.6816,8315.86
2021-05-01,A5520110307,"AQ Gamer 3","Premium Black",11,609.7926,6707.72
2021-05-01,A5520110308,"AQ Gamer 3","Premium Misty Green",16,590.1159,9441.85
2021-05-01,A5620110401,"AQ Smash 1","Standard Firey Red",4,642.0698,2568.28
2021-05-01,A5620110402,"AQ Smash 1","Standard Cool Blue",4,593.8297,2375.32
2021-05-01,A5621110403,"AQ Smash 1","Standard Black",14,631.1855,8836.60
2021-05-01,A5621110404,"AQ Smash 1","Plus Firey Red",4,639.9614,2559.85
2021-05-01,A5621110405,"AQ Smash 1","Plus Cool Blue",12,601.8173,7221.81
2021-05-01,A5621110406,"AQ Smash 1","Plus Black",7,644.3777,4510.64
2021-05-01,A5621110407,"AQ Smash 1","Premium Black",7,655.7782,4590.45
2021-05-01,A5621110408,"AQ Smash 1","Premium Misty Green",9,657.2525,5915.27
2021-05-01,A5721110501,"AQ Smash 2","Standard Firey Red",3,649.6929,1949.08
2021-05-01,A5721110502,"AQ Smash 2","Standard Cool Blue",6,627.9938,3767.96
2021-05-01,A5721110503,"AQ Smash 2","Standard Black",3,678.3035,2034.91
2021-05-01,A5721110504,"AQ Smash 2","Plus Firey Red",9,655.8348,5902.51
2021-05-01,A5721110505,"AQ Smash 2","Plus Cool Blue",17,674.4272,11465.26
2021-05-01,A5721110506,"AQ Smash 2","Plus Black",10,720.5460,7205.46
2021-05-01,A5820110101,"AQ BZ Allin1","Standard 1",22,681.3022,14988.65
2021-05-01,A5820110102,"AQ BZ Allin1","Standard 2",28,697.5541,19531.51
2021-05-01,A5820110103,"AQ BZ Allin1","Standard 3",10,735.1465,7351.47
2021-05-01,A5820110104,"AQ BZ Allin1","Plus 1",22,690.4971,15190.94
2021-05-01,A5820110105,"AQ BZ Allin1","Plus 2",13,709.3926,9222.10
2021-05-01,A5820110106,"AQ BZ Allin1","Plus 3",8,692.5242,5540.19
2021-05-01,A5820110107,"AQ BZ Allin1","Premium 1",17,737.6775,12540.52
2021-05-01,A5821110108,"AQ BZ Allin1","Premium 2",19,746.7388,14188.04
2021-05-01,A6018110101,"AQ Home Allin1","Standard 1",4,800.4577,3201.83
2021-05-01,A6018110102,"AQ Home Allin1","Standard 2",5,764.0542,3820.27
2021-05-01,A6018110103,"AQ Home Allin1","Standard 3",2,770.9789,1541.96
2021-05-01,A6018110104,"AQ Home Allin1","Plus 1",3,749.0987,2247.30
2021-05-01,A6018110105,"AQ Home Allin1","Plus 2",3,766.6472,2299.94
2021-05-01,A6018110106,"AQ Home Allin1","Plus 3",2,787.5874,1575.17
2021-05-01,A6019110107,"AQ Home Allin1","Premium 1",2,785.9918,1571.98
2021-05-01,A6019110108,"AQ Home Allin1","Premium 2",2,796.6606,1593.32
2021-05-01,A6119110201,"AQ HOME Allin1 Gen 2","Standard 1",4,824.0889,3296.36
2021-05-01,A6119110202,"AQ HOME Allin1 Gen 2","Standard 2",3,790.1040,2370.31
2021-05-01,A6119110203,"AQ HOME Allin1 Gen 2","Standard 3",3,769.5635,2308.69
2021-05-01,A6119110204,"AQ HOME Allin1 Gen 2","Plus 1",2,807.2638,1614.53
2021-05-01,A6120110205,"AQ HOME Allin1 Gen 2","Plus 2",3,834.9812,2504.94
2021-05-01,A6120110206,"AQ HOME Allin1 Gen 2","Plus 3",6,810.6034,4863.62
2021-05-01,A6218160101,"AQ Digit SSD",Standard,599,13.5941,8142.87
2021-05-01,A6218160102,"AQ Digit SSD",Plus,1023,15.2481,15598.81
2021-05-01,A6219160103,"AQ Digit SSD",Premium,489,16.3003,7970.85
2021-05-01,A6319160201,"AQ Neuer SSD",Standard,389,17.3590,6752.65
2021-05-01,A6319160202,"AQ Neuer SSD",Plus,235,18.5733,4364.73
2021-05-01,A6319160203,"AQ Neuer SSD",Premium,137,19.3433,2650.03
2021-05-01,A6419160301,"AQ Clx1",Standard,483,17.8043,8599.48
2021-05-01,A6419160302,"AQ Clx1",Plus,198,19.6723,3895.12
2021-05-01,A6419160303,"AQ Clx1",Premium,936,19.3342,18096.81
2021-05-01,A6519160401,"AQ Clx2",Standard,453,20.2889,9190.87
2021-05-01,A6520160402,"AQ Clx2",Plus,171,20.1650,3448.22
2021-05-01,A6520160403,"AQ Clx2",Premium,551,21.2830,11726.93
2021-05-01,A6620160501,"AQ Clx3",Standard,593,22.8530,13551.83
2021-05-01,A6720160103,"AQ Pen Drive 2 IN 1",Premium,1735,4.4411,7705.31
2021-05-01,A6818160201,"AQ Pen Drive DRC",Standard,563,2.9990,1688.44
2021-05-01,A6818160202,"AQ Pen Drive DRC",Plus,472,3.8531,1818.66
2021-05-01,A6819160203,"AQ Pen Drive DRC",Premium,556,5.0984,2834.71
2021-05-01,A7118160101,"AQ Wi Power Dx1",Standard,269,29.6712,7981.55
2021-05-01,A7119160102,"AQ Wi Power Dx1",Plus,701,29.9264,20978.41
2021-05-01,A7119160103,"AQ Wi Power Dx1",Premium,337,28.7736,9696.70
2021-05-01,A7219160201,"AQ Wi Power Dx2",Standard,199,32.9575,6558.54
2021-05-01,A7220160202,"AQ Wi Power Dx2",Plus,481,35.2053,16933.75
2021-05-01,A7220160203,"AQ Wi Power Dx2",Premium,638,37.4784,23911.22
2021-05-01,A7321160301,"AQ Wi Power Dx3",Standard,304,40.7954,12401.80
2021-05-01,A7321160302,"AQ Wi Power Dx3",Plus,681,43.9446,29926.27
2021-05-01,A7321160303,"AQ Wi Power Dx3",Premium,487,42.8483,20867.12
2021-06-01,A0118150101,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Standard,205,19.0573,3906.75
2021-06-01,A0118150102,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Plus,78,21.4565,1673.61
2021-06-01,A0118150103,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache",Premium,48,21.7795,1045.42
2021-06-01,A0118150104,"AQ Dracula HDD – 3.5 Inch SATA 6 Gb/s 5400 RPM 256 MB Cache","Premium Plus",126,22.9729,2894.59
2021-06-01,A0219150201,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Standard,40,23.6987,947.95
2021-06-01,A0219150202,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Plus,102,24.7312,2522.58
2021-06-01,A0220150203,"AQ WereWolf NAS Internal Hard Drive HDD – 8.89 cm",Premium,31,23.6154,732.08
2021-06-01,A0320150301,"AQ Zion Saga",Standard,91,23.7223,2158.73
2021-06-01,A0321150302,"AQ Zion Saga",Plus,70,27.1027,1897.19
2021-06-01,A0321150303,"AQ Zion Saga",Premium,145,28.0059,4060.86
2021-06-01,A0418150103,"AQ Mforce Gen X","Standard 3",108,19.5235,2108.54
2021-06-01,A0418150104,"AQ Mforce Gen X","Plus 1",76,19.9239,1514.22
2021-06-01,A0418150105,"AQ Mforce Gen X","Plus 2",84,20.0766,1686.43
2021-06-01,A0418150106,"AQ Mforce Gen X","Plus 3",114,19.9365,2272.76
2021-06-01,A0519150201,"AQ Mforce Gen Y","Standard 1",58,22.3984,1299.11
2021-06-01,A0519150202,"AQ Mforce Gen Y","Standard 2",107,24.9298,2667.49
2021-06-01,A0519150203,"AQ Mforce Gen Y","Standard 3",156,26.5871,4147.59
2021-06-01,A0519150204,"AQ Mforce Gen Y","Plus 1",78,26.1081,2036.43
2021-06-01,A0519150205,"AQ Mforce Gen Y","Plus 2",144,29.7008,4276.92
2021-06-01,A0519150206,"AQ Mforce Gen Y","Plus 3",161,31.2439,5030.27
2021-06-01,A0519150207,"AQ Mforce Gen Y","Premium 1",126,32.4427,4087.78
2021-06-01,A0519150208,"AQ Mforce Gen Y","Premium 2",94,30.5816,2874.67
2021-06-01,A0619150301,"AQ Mforce Gen Z","Standard 1",119,30.4696,3625.88
2021-06-01,A0619150302,"AQ Mforce Gen Z","Standard 2",149,34.0973,5080.50
2021-06-01,A0620150303,"AQ Mforce Gen Z","Standard 3",87,34.2412,2978.98
2021-06-01,A0620150304,"AQ Mforce Gen Z","Plus 1",122,37.5826,4585.08
2021-06-01,A0620150305,"AQ Mforce Gen Z","Plus 2",25,36.5679,914.20
2021-06-01,A0620150306,"AQ Mforce Gen Z","Plus 3",182,37.5278,6830.06
2021-06-01,A0621150307,"AQ Mforce Gen Z","Premium 1",57,36.2434,2065.87
2021-06-01,A0621150308,"AQ Mforce Gen Z","Premium 2",184,39.3990,7249.42
2021-06-01,A0721150401,"AQ GT 21",Standard,119,39.3377,4681.19
2021-06-01,A0721150402,"AQ GT 21","Plus 1",60,39.1465,2348.79
2021-06-01,A0721150403,"AQ GT 21","Plus 2",188,39.2990,7388.21
2021-06-01,A0721150404,"AQ GT 21",Premium,81,39.1215,3168.84
2021-06-01,A0821150501,"AQ Marquee P3",Standard,63,40.5013,2551.58
2021-06-01,A0821150502,"AQ Marquee P3","Plus 1",21,43.2966,909.23
2021-06-01,A0821150503,"AQ Marquee P3","Plus 2",154,42.3841,6527.15
2021-06-01,A0821150504,"AQ Marquee P3",Premium,31,44.7044,1385.84
2021-06-01,A0921150601,"AQ Marquee P4",Standard,132,45.0813,5950.73
2021-06-01,A1018150101,"AQ 5000 Series Electron 9 5900X Desktop Processor",Standard,101,111.1036,11221.46
2021-06-01,A1018150102,"AQ 5000 Series Electron 9 5900X Desktop Processor",Plus,86,123.4797,10619.25
2021-06-01,A1018150103,"AQ 5000 Series Electron 9 5900X Desktop Processor",Premium,168,123.9315,20820.49
2021-06-01,A1118150201,"AQ 5000 Series Electron 8 5900X Desktop Processor",Standard,24,124.2640,2982.34
2021-06-01,A1118150202,"AQ 5000 Series Electron 8 5900X Desktop Processor",Plus,91,129.5836,11792.11
2021-06-01,A1119150203,"AQ 5000 Series Electron 8 5900X Desktop Processor",Premium,77,139.8962,10772.01
2021-06-01,A1219150301,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Standard,181,135.6822,24558.48
2021-06-01,A1219150302,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Plus,127,145.1474,18433.72
2021-06-01,A1219150303,"AQ 5000 Series Ultron 8 5900X Desktop Processor",Premium,135,142.9402,19296.93
2021-06-01,A1319150401,"AQ Electron 5 3600 Desktop Processor",Standard,160,149.1034,23856.54
2021-06-01,A1320150402,"AQ Electron 5 3600 Desktop Processor",Plus,64,150.2450,9615.68
2021-06-01,A1320150403,"AQ Electron 5 3600 Desktop Processor",Premium,123,160.6912,19765.02
2021-06-01,A1420150501,"AQ Electron 4 3600 Desktop Processor",Standard,48,160.5082,7704.39
2021-06-01,A1420150502,"AQ Electron 4 3600 Desktop Processor",Plus,54,169.4999,9152.99
2021-06-01,A1421150503,"AQ Electron 4 3600 Desktop Processor",Premium,92,176.4389,16232.38
2021-06-01,A1521150601,"AQ Electron 3 3600 Desktop Processor",Standard,184,186.2917,34277.67
2021-06-01,A1521150602,"AQ Electron 3 3600 Desktop Processor",Plus,98,185.4599,18175.07
2021-06-01,A1618150101,"AQ MB Elite",Standard,124,19.6485,2436.41
2021-06-01,A1618150102,"AQ MB Elite","Plus 1",124,20.4629,2537.40
2021-06-01,A1618150103,"AQ MB Elite","Plus 2",116,21.2017,2459.40
2021-06-01,A1618150104,"AQ MB Elite",Premium,38,21.4489,815.06
2021-06-01,A1718150201,"AQ MB Crossx",Standard,67,21.8879,1466.49
2021-06-01,A1718150202,"AQ MB Crossx","Plus 1",103,22.8957,2358.26
2021-06-01,A1718150203,"AQ MB Crossx","Plus 2",58,27.3445,1585.98
2021-06-01,A1718150204,"AQ MB Crossx",Premium,20,28.3991,567.98
2021-06-01,A1819150301,"AQ MB Crossx 2",Standard,98,28.8615,2828.43
2021-06-01,A1819150302,"AQ MB Crossx 2","Plus 1",29,31.9525,926.62
2021-06-01,A1819150303,"AQ MB Crossx 2","Plus 2",58,32.1924,1867.16
2021-06-01,A1819150304,"AQ MB Crossx 2",Premium,51,32.2612,1645.32
2021-06-01,A1919150401,"AQ MB Lito",Standard,61,33.7609,2059.41
2021-06-01,A1919150402,"AQ MB Lito","Plus 1",48,35.0256,1681.23
2021-06-01,A1919150403,"AQ MB Lito","Plus 2",76,35.8350,2723.46
2021-06-01,A1920150404,"AQ MB Lito",Premium,122,38.9780,4755.32
2021-06-01,A2020150501,"AQ MB Lito 2",Standard,134,41.3696,5543.53
2021-06-01,A2020150502,"AQ MB Lito 2","Plus 1",34,39.3932,1339.37
2021-06-01,A2021150503,"AQ MB Lito 2","Plus 2",142,45.4377,6452.15
2021-06-01,A2118150101,"AQ Master wired x1 Ms","Standard 1",830,2.9434,2443.02
2021-06-01,A2118150102,"AQ Master wired x1 Ms","Standard 2",778,3.9998,3111.84
2021-06-01,A2118150103,"AQ Master wired x1 Ms","Plus 1",817,4.5295,3700.60
2021-06-01,A2118150104,"AQ Master wired x1 Ms","Plus 2",892,5.0459,4500.94
2021-06-01,A2118150105,"AQ Master wired x1 Ms","Premium 1",647,4.6904,3034.69
2021-06-01,A2118150106,"AQ Master wired x1 Ms","Premium 2",701,5.2542,3683.19
2021-06-01,A2218150201,"AQ Master wireless x1 Ms","Standard 1",451,5.4383,2452.67
2021-06-01,A2218150202,"AQ Master wireless x1 Ms","Standard 2",483,6.4054,3093.81
2021-06-01,A2219150203,"AQ Master wireless x1 Ms","Plus 1",786,6.7301,5289.86
2021-06-01,A2219150204,"AQ Master wireless x1 Ms","Plus 2",345,7.3526,2536.65
2021-06-01,A2219150205,"AQ Master wireless x1 Ms","Premium 1",682,7.9813,5443.25
2021-06-01,A2219150206,"AQ Master wireless x1 Ms","Premium 2",401,8.3193,3336.04
2021-06-01,A2319150301,"AQ Gamers Ms","Standard 1",512,8.8044,4507.85
2021-06-01,A2319150302,"AQ Gamers Ms","Standard 2",1011,8.9901,9088.99
2021-06-01,A2319150303,"AQ Gamers Ms","Plus 1",237,9.3977,2227.25
2021-06-01,A2319150304,"AQ Gamers Ms","Plus 2",327,10.4573,3419.54
2021-06-01,A2319150305,"AQ Gamers Ms","Premium 1",270,10.4370,2817.99
2021-06-01,A2319150306,"AQ Gamers Ms","Premium 2",256,10.8659,2781.67
2021-06-01,A2419150401,"AQ Lite Ms","Standard 1",310,11.4829,3559.70
2021-06-01,A2419150402,"AQ Lite Ms","Standard 2",753,11.2819,8495.27
2021-06-01,A2419150403,"AQ Lite Ms","Plus 1",277,10.8925,3017.22
2021-06-01,A2419150404,"AQ Lite Ms","Plus 2",520,11.6332,6049.26
2021-06-01,A2419150405,"AQ Lite Ms","Premium 1",909,12.7423,11582.75
2021-06-01,A2420150406,"AQ Lite Ms","Premium 2",1015,12.2979,12482.37
2021-06-01,A2520150501,"AQ Maxima Ms","Standard 1",202,12.0689,2437.92
2021-06-01,A2520150502,"AQ Maxima Ms","Standard 2",133,14.5267,1932.05
2021-06-01,A2520150503,"AQ Maxima Ms","Plus 1",137,14.1682,1941.04
2021-06-01,A2520150504,"AQ Maxima Ms","Plus 2",740,14.2800,10567.20
2021-06-01,A2520150505,"AQ Maxima Ms","Premium 1",352,15.1762,5342.02
2021-06-01,A2520150506,"AQ Maxima Ms","Premium 2",106,14.5677,1544.18
2021-06-01,A2620150601,"AQ Qwerty Ms","Standard 1",320,14.9013,4768.42
2021-06-01,A2620150602,"AQ Qwerty Ms","Standard 2",480,15.8102,7588.90
2021-06-01,A2620150603,"AQ Qwerty Ms","Plus 1",996,15.9792,15915.28
2021-06-01,A2620150604,"AQ Qwerty Ms","Plus 2",971,16.5491,16069.18
2021-06-01,A2620150605,"AQ Qwerty Ms","Premium 1",256,16.5882,4246.58
2021-06-01,A2620150606,"AQ Qwerty Ms","Premium 2",626,16.7850,10507.41
2021-06-01,A2720150701,"AQ Trigger Ms","Standard 1",391,17.0917,6682.85
2021-06-01,A2721150702,"AQ Trigger Ms","Standard 2",811,17.2368,13979.04
2021-06-01,A2721150703,"AQ Trigger Ms","Plus 1",553,16.9353,9365.22
2021-06-01,A2721150704,"AQ Trigger Ms","Plus 2",942,19.5860,18450.01
2021-06-01,A2721150705,"AQ Trigger Ms","Premium 1",734,19.4042,14242.68
2021-06-01,A2721150706,"AQ Trigger Ms","Premium 2",499,20.0537,10006.80
2021-06-01,A2821150801,"AQ Lumina Ms","Standard 1",582,21.7118,12636.27
2021-06-01,A2918150101,"AQ Master wired x1","Standard 1",329,6.8991,2269.80
2021-06-01,A2918150102,"AQ Master wired x1","Standard 2",440,7.5979,3343.08
2021-06-01,A2918150103,"AQ Master wired x1","Plus 1",854,7.7693,6634.98
2021-06-01,A2918150104,"AQ Master wired x1","Plus 2",194,8.9514,1736.57
2021-06-01,A2918150105,"AQ Master wired x1","Premium 1",410,9.4650,3880.65
2021-06-01,A2918150106,"AQ Master wired x1","Premium 2",625,10.4188,6511.75
2021-06-01,A3018150201,"AQ Master wireless x1","Standard 1",359,10.7955,3875.58
2021-06-01,A3018150202,"AQ Master wireless x1","Standard 2",292,11.0524,3227.30
2021-06-01,A3018150203,"AQ Master wireless x1","Plus 1",850,12.3739,10517.82
2021-06-01,A3019150204,"AQ Master wireless x1","Plus 2",514,11.6011,5962.97
2021-06-01,A3019150205,"AQ Master wireless x1","Premium 1",414,12.0509,4989.07
2021-06-01,A3019150206,"AQ Master wireless x1","Premium 2",356,13.0018,4628.64
2021-06-01,A3119150301,"AQ Gamers ","Standard 1",817,13.5061,11034.48
2021-06-01,A3119150302,"AQ Gamers ","Standard 2",815,15.3071,12475.29
2021-06-01,A3119150303,"AQ Gamers ","Plus 1",642,16.2407,10426.53
2021-06-01,A3120150304,"AQ Gamers ","Plus 2",593,16.3792,9712.87
2021-06-01,A3120150305,"AQ Gamers ","Premium 1",840,16.3218,13710.31
2021-06-01,A3120150306,"AQ Gamers ","Premium 2",736,19.3003,14205.02
2021-06-01,A3220150401,"AQ Lite","Standard 1",477,18.4943,8821.78
2021-06-01,A3220150402,"AQ Lite","Standard 2",239,18.7947,4491.93
2021-06-01,A3220150403,"AQ Lite","Plus 1",95,18.5844,1765.52
2021-06-01,A3220150404,"AQ Lite","Plus 2",442,18.4219,8142.48
2021-06-01,A3220150405,"AQ Lite","Premium 1",737,18.9415,13959.89
2021-06-01,A3220150406,"AQ Lite","Premium 2",658,20.0066,13164.34
2021-06-01,A3320150501,"AQ Maxima","Standard 1",632,20.3908,12886.99
2021-06-01,A3320150502,"AQ Maxima","Standard 2",431,21.6988,9352.18
2021-06-01,A3320150503,"AQ Maxima","Plus 1",438,20.8733,9142.51
2021-06-01,A3320150504,"AQ Maxima","Plus 2",604,22.1341,13369.00
2021-06-01,A3320150505,"AQ Maxima","Premium 1",496,23.0844,11449.86
2021-06-01,A3320150506,"AQ Maxima","Premium 2",414,23.7678,9839.87
2021-06-01,A3420150601,"AQ Qwerty","Standard 1",676,24.5690,16608.64
2021-06-01,A3420150602,"AQ Qwerty","Standard 2",824,23.9726,19753.42
2021-06-01,A3421150603,"AQ Qwerty","Plus 1",266,26.9507,7168.89
2021-06-01,A3421150604,"AQ Qwerty","Plus 2",190,27.4152,5208.89
2021-06-01,A3421150605,"AQ Qwerty","Premium 1",222,29.8692,6630.96
2021-06-01,A3421150606,"AQ Qwerty","Premium 2",523,29.6709,15517.88
2021-06-01,A3521150701,"AQ Trigger","Standard 1",241,29.3872,7082.32
2021-06-01,A3521150702,"AQ Trigger","Standard 2",671,30.3414,20359.08
2021-06-01,A3521150703,"AQ Trigger","Plus 1",456,31.7665,14485.52
2021-06-01,A3521150704,"AQ Trigger","Plus 2",396,33.6246,13315.34
2021-06-01,A3521150705,"AQ Trigger","Premium 1",188,34.5114,6488.14
2021-06-01,A3718150101,"AQ LION x1",Standard,60,16.5127,990.76
2021-06-01,A3718150102,"AQ LION x1","Plus 1 ",65,16.1015,1046.60
2021-06-01,A3718150103,"AQ LION x1","Plus 2",68,17.5697,1194.74
2021-06-01,A3718150105,"AQ LION x1",Premium,27,18.0312,486.84
2021-06-01,A3818150201,"AQ LION x2",Standard,56,17.2648,966.83
2021-06-01,A3818150202,"AQ LION x2","Plus 1 ",16,17.5197,280.32
2021-06-01,A3819150203,"AQ LION x2","Plus 2",53,18.4533,978.02
2021-06-01,A3819150204,"AQ LION x2","Plus 3",11,21.1942,233.14
2021-06-01,A3819150205,"AQ LION x2",Premium,21,21.6066,453.74
2021-06-01,A3920150301,"AQ LION x3",Standard,32,22.1454,708.65
2021-06-01,A3920150302,"AQ LION x3","Plus 1 ",36,23.1520,833.47
2021-06-01,A3920150303,"AQ LION x3","Plus 2",69,25.4670,1757.22
2021-06-01,A3920150304,"AQ LION x3","Plus 3",85,25.0442,2128.76
2021-06-01,A3920150305,"AQ LION x3",Premium,74,27.4546,2031.64
2021-06-01,A4020150401,"AQ Mx NB",Standard,78,26.9302,2100.56
2021-06-01,A4020150402,"AQ Mx NB","Plus 1 ",10,28.4500,284.50
2021-06-01,A4021150403,"AQ Mx NB","Plus 2",41,29.9423,1227.63
2021-06-01,A4021150404,"AQ Mx NB","Plus 3",45,28.5800,1286.10
2021-06-01,A4021150405,"AQ Mx NB",Premium,36,31.7029,1141.30
2021-06-01,A4118110105,"AQ Aspiron","Plus Blue",30,182.8932,5486.80
2021-06-01,A4118110106,"AQ Aspiron","Plus Red",11,187.7533,2065.29
2021-06-01,A4118110107,"AQ Aspiron","Premium Black",30,195.7721,5873.16
2021-06-01,A4218110201,"AQ Digit","Standard Grey",15,200.2732,3004.10
2021-06-01,A4218110202,"AQ Digit","Standard Blue",27,215.9341,5830.22
2021-06-01,A4218110203,"AQ Digit","Standard Red",26,236.8486,6158.06
2021-06-01,A4218110204,"AQ Digit","Plus Grey",12,232.1038,2785.25
2021-06-01,A4218110205,"AQ Digit","Plus Blue",14,240.1403,3361.96
2021-06-01,A4218110206,"AQ Digit","Plus Red",40,237.0183,9480.73
2021-06-01,A4218110207,"AQ Digit","Premium Black",38,249.1303,9466.95
2021-06-01,A4218110208,"AQ Digit","Premium Misty Green",39,243.0414,9478.61
2021-06-01,A4318110301,"AQ Velocity","Standard Grey",39,264.7000,10323.30
2021-06-01,A4319110302,"AQ Velocity","Standard Blue",34,267.2091,9085.11
2021-06-01,A4319110303,"AQ Velocity","Standard Red",21,261.2305,5485.84
2021-06-01,A4319110304,"AQ Velocity","Plus Grey",12,267.0636,3204.76
2021-06-01,A4319110305,"AQ Velocity","Plus Blue",9,277.8079,2500.27
2021-06-01,A4319110306,"AQ Velocity","Plus Red",40,275.8194,11032.78
2021-06-01,A4419110401,"AQ Elite","Standard Grey",30,271.3471,8140.41
2021-06-01,A4419110402,"AQ Elite","Standard Blue",28,281.9504,7894.61
2021-06-01,A4419110403,"AQ Elite","Standard Red",14,288.0503,4032.70
2021-06-01,A4419110404,"AQ Elite","Plus Grey",7,286.8973,2008.28
2021-06-01,A4419110405,"AQ Elite","Plus Blue",32,291.2071,9318.63
2021-06-01,A4419110406,"AQ Elite","Plus Red",11,287.5666,3163.23
2021-06-01,A4419110407,"AQ Elite","Premium Black",27,287.4934,7762.32
2021-06-01,A4419110408,"AQ Elite","Premium Misty Green",30,297.0277,8910.83
2021-06-01,A4519110501,"AQ Gen X","Standard Grey",7,311.8396,2182.88
2021-06-01,A4519110502,"AQ Gen X","Standard Blue",30,300.3378,9010.13
2021-06-01,A4519110503,"AQ Gen X","Standard Red",20,306.9189,6138.38
2021-06-01,A4520110504,"AQ Gen X","Plus Grey",14,341.7343,4784.28
2021-06-01,A4520110505,"AQ Gen X","Plus Blue",25,325.2156,8130.39
2021-06-01,A4520110506,"AQ Gen X","Plus Red",27,325.2561,8781.91
2021-06-01,A4520110507,"AQ Gen X","Premium Black",7,322.9426,2260.60
2021-06-01,A4520110508,"AQ Gen X","Premium Misty Green",13,327.0930,4252.21
2021-06-01,A4620110601,"AQ Gen Y","Standard Grey",24,347.2474,8333.94
2021-06-01,A4620110602,"AQ Gen Y","Standard Blue",27,346.6886,9360.59
2021-06-01,A4620110603,"AQ Gen Y","Standard Red",24,366.0459,8785.10
2021-06-01,A4620110604,"AQ Gen Y","Plus Grey",25,353.0982,8827.46
2021-06-01,A4620110605,"AQ Gen Y","Plus Blue",20,349.2525,6985.05
2021-06-01,A4620110606,"AQ Gen Y","Plus Red",8,348.5375,2788.30
2021-06-01,A4620110607,"AQ Gen Y","Premium Black",13,347.8030,4521.44
2021-06-01,A4620110608,"AQ Gen Y","Premium Misty Green",19,363.0630,6898.20
2021-06-01,A4720110701,"AQ GEN Z","Standard Grey",37,367.7335,13606.14
2021-06-01,A4720110702,"AQ GEN Z","Standard Blue",20,371.4027,7428.05
2021-06-01,A4721110703,"AQ GEN Z","Standard Red",22,361.6496,7956.29
2021-06-01,A4721110704,"AQ GEN Z","Plus Grey",36,380.2153,13687.75
2021-06-01,A4721110705,"AQ GEN Z","Plus Blue",27,377.4069,10189.99
2021-06-01,A4918110101,"AQ BZ 101","Standard Grey",25,419.1936,10479.84
2021-06-01,A4918110102,"AQ BZ 101","Standard Blue",8,451.4881,3611.90
2021-06-01,A4918110103,"AQ BZ 101","Premium Black",20,428.1451,8562.90
2021-06-01,A4918110104,"AQ BZ 101","Premium Misty Green",23,460.2805,10586.45
2021-06-01,A5018110201,"AQ BZ Compact","Standard Grey",19,451.7049,8582.39
2021-06-01,A5018110202,"AQ BZ Compact","Standard Blue",14,462.5568,6475.80
2021-06-01,A5018110203,"AQ BZ Compact","Standard Red",15,452.1420,6782.13
2021-06-01,A5018110204,"AQ BZ Compact","Plus Grey",26,447.7337,11641.08
2021-06-01,A5018110205,"AQ BZ Compact","Plus Blue",24,486.1763,11668.23
2021-06-01,A5018110206,"AQ BZ Compact","Plus Red",13,475.5544,6182.21
2021-06-01,A5018110207,"AQ BZ Compact","Premium Black",7,475.1904,3326.33
2021-06-01,A5019110208,"AQ BZ Compact","Premium Misty Green",16,467.3047,7476.88
2021-06-01,A5119110301,"AQ BZ Gen Y","Standard Grey",7,479.0441,3353.31
2021-06-01,A5119110302,"AQ BZ Gen Y","Standard Blue",10,474.3132,4743.13
2021-06-01,A5119110303,"AQ BZ Gen Y","Standard Red",24,474.3154,11383.57
2021-06-01,A5119110305,"AQ BZ Gen Y","Plus Blue",28,483.3813,13534.68
2021-06-01,A5119110306,"AQ BZ Gen Y","Plus Red",17,486.4857,8270.26
2021-06-01,A5119110307,"AQ BZ Gen Y","Premium Black",5,516.4580,2582.29
2021-06-01,A5119110308,"AQ BZ Gen Y","Premium Misty Green",29,512.5811,14864.85
2021-06-01,A5219110401,"AQ BZ Gen Z","Standard Grey",21,506.9644,10646.25
2021-06-01,A5219110402,"AQ BZ Gen Z","Standard Blue",16,490.1582,7842.53
